0.407713 0.369835
0.412065 0.366319

0.299380 0.499844
0.286270 0.554164

0.255123 0.603340
0.245103 0.601253

0.256242 0.602435
0.268980 0.576690

0.268980 0.576690
0.269895 0.576890

0.255654 0.603682
0.256242 0.602435

0.232711 0.634164
0.232835 0.633770

0.283904 0.562106
0.269895 0.576890

0.283904 0.562106
0.285150 0.559993

0.245103 0.601253
0.232835 0.633770

0.227357 0.644304
0.232594 0.634503

0.495828 0.341662
0.494076 0.342289

0.526244 0.340736
0.525944 0.340372

0.565448 0.336831
0.565570 0.336815

0.565570 0.336815
0.565728 0.336805

0.525944 0.340372
0.495828 0.341662

0.526244 0.340736
0.527790 0.340431

0.527790 0.340431
0.565448 0.336831

0.342160 0.434692
0.370387 0.400278

0.339225 0.440138
0.342160 0.434692

0.370387 0.400278
0.374781 0.395343

0.403491 0.372745
0.374781 0.395343

0.314068 0.480132
0.336304 0.443394

0.491748 0.342704
0.465315 0.346064

0.462661 0.345869
0.447025 0.343387

0.494076 0.342289
0.491748 0.342704

0.462661 0.345869
0.465315 0.346064

0.565728 0.336805
0.570676 0.336529

0.218024 0.665920
0.221731 0.655923

0.232487 0.635952
0.232846 0.634913

0.255594 0.604826
0.254768 0.604294

0.311051 0.488622
0.314285 0.480165

0.299450 0.500888
0.311051 0.488622

0.335780 0.444652
0.339217 0.440822

0.285284 0.561166
0.286776 0.553397

0.412919 0.365988
0.446713 0.343820

0.407800 0.370124
0.402834 0.373547

0.407800 0.370124
0.412919 0.365988

0.299450 0.500888
0.286776 0.553397

0.254768 0.604294
0.245082 0.602277

0.256511 0.602885
0.268824 0.577998

0.268824 0.577998
0.270081 0.578273

0.255594 0.604826
0.256511 0.602885

0.232846 0.634913
0.233223 0.633710

0.283622 0.563982
0.270081 0.578273

0.283622 0.563982
0.285284 0.561166

0.245082 0.602277
0.233223 0.633710

0.221875 0.655810
0.232487 0.635952

0.221731 0.655923
0.221875 0.655810

0.496145 0.341819
0.493798 0.342659

0.525750 0.341168
0.525256 0.340571

0.564688 0.337189
0.565522 0.337078

0.565522 0.337078
0.566599 0.337006

0.525256 0.340571
0.496145 0.341819

0.525750 0.341168
0.528285 0.340669

0.528285 0.340669
0.564688 0.337189

0.342669 0.434416
0.369955 0.401149

0.339217 0.440822
0.342669 0.434416

0.369955 0.401149
0.375082 0.395392

0.402834 0.373547
0.375082 0.395392

0.314285 0.480165
0.335780 0.444652

0.490679 0.343214
0.465127 0.346462

0.461829 0.346220
0.446713 0.343820

0.493798 0.342659
0.490679 0.343214

0.461829 0.346220
0.465127 0.346462

0.566599 0.337006
0.600335 0.335126

0.221694 0.656920
0.212074 0.682863

0.232380 0.637400
0.232980 0.635663

0.255535 0.605970
0.254413 0.605248

0.310720 0.490088
0.314503 0.480199

0.299519 0.501932
0.310720 0.490088

0.335256 0.445910
0.339208 0.441506

0.285417 0.562339
0.287283 0.552630

0.413773 0.365658
0.446402 0.344254

0.407888 0.370412
0.402178 0.374349

0.407888 0.370412
0.413773 0.365658

0.299519 0.501932
0.287283 0.552630

0.254413 0.605248
0.245061 0.603301

0.256779 0.603335
0.268667 0.579306

0.268667 0.579306
0.270267 0.579656

0.255535 0.605970
0.256779 0.603335

0.232980 0.635663
0.233611 0.633650

0.212010 0.683033
0.210241 0.686773

0.212074 0.682863
0.212010 0.683033

0.283341 0.565857
0.270267 0.579656

0.283341 0.565857
0.285417 0.562339

0.245061 0.603301
0.233611 0.633650

0.222133 0.656574
0.232380 0.637400

0.221694 0.656920
0.222133 0.656574

0.619778 0.334360
0.626792 0.335365

0.619280 0.334320
0.619778 0.334360

0.496462 0.341975
0.493519 0.343028

0.525255 0.341601
0.524569 0.340770

0.563928 0.337547
0.565473 0.337342

0.565473 0.337342
0.567469 0.337207

0.524569 0.340770
0.496462 0.341975

0.525255 0.341601
0.528780 0.340907

0.528780 0.340907
0.563928 0.337547

0.343177 0.434139
0.369523 0.402020

0.339208 0.441506
0.343177 0.434139

0.369523 0.402020
0.375382 0.395440

0.402178 0.374349
0.375382 0.395440

0.314503 0.480199
0.335256 0.445910

0.489610 0.343724
0.464939 0.346860

0.460996 0.346571
0.446402 0.344254

0.493519 0.343028
0.489610 0.343724

0.460996 0.346571
0.464939 0.346860

0.567469 0.337207
0.619280 0.334320

0.221657 0.657917
0.212380 0.682934

0.232273 0.638849
0.233114 0.636413

0.255476 0.607114
0.254058 0.606202

0.310390 0.491555
0.314720 0.480232

0.299588 0.502976
0.310390 0.491555

0.334733 0.447168
0.339200 0.442190

0.285551 0.563512
0.287789 0.551864

0.414627 0.365327
0.446091 0.344688

0.407975 0.370701
0.401521 0.375150

0.407975 0.370701
0.414627 0.365327

0.299588 0.502976
0.287789 0.551864

0.254058 0.606202
0.245040 0.604324

0.257047 0.603785
0.268511 0.580614

0.268511 0.580614
0.270452 0.581039

0.255476 0.607114
0.257047 0.603785

0.233114 0.636413
0.233999 0.633589

0.212022 0.683888
0.202068 0.704934

0.212380 0.682934
0.212022 0.683888

0.283060 0.567733
0.270452 0.581039

0.283060 0.567733
0.285551 0.563512

0.245040 0.604324
0.233999 0.633589

0.222392 0.657337
0.232273 0.638849

0.221657 0.657917
0.222392 0.657337

0.620221 0.334780
0.647295 0.338658

0.618300 0.334624
0.620221 0.334780

0.496778 0.342131
0.493241 0.343397

0.524760 0.342033
0.523882 0.340970

0.563168 0.337904
0.565425 0.337605

0.565425 0.337605
0.568340 0.337408

0.523882 0.340970
0.496778 0.342131

0.524760 0.342033
0.529276 0.341144

0.529276 0.341144
0.563168 0.337904

0.343686 0.433863
0.369091 0.402891

0.339200 0.442190
0.343686 0.433863

0.369091 0.402891
0.375682 0.395489

0.401521 0.375150
0.375682 0.395489

0.314720 0.480232
0.334733 0.447168

0.488541 0.344235
0.464751 0.347258

0.460164 0.346922
0.446091 0.344688

0.493241 0.343397
0.488541 0.344235

0.460164 0.346922
0.464751 0.347258

0.568340 0.337408
0.618300 0.334624

0.221619 0.658914
0.212687 0.683005

0.232166 0.640298
0.233248 0.637162

0.255416 0.608258
0.253703 0.607156

0.201795 0.706358
0.202094 0.705759

0.310059 0.493022
0.314938 0.480265

0.299658 0.504019
0.310059 0.493022

0.334209 0.448426
0.339191 0.442874

0.285685 0.564685
0.288296 0.551097

0.415481 0.364996
0.445780 0.345121

0.408062 0.370990
0.400864 0.375952

0.408062 0.370990
0.415481 0.364996

0.299658 0.504019
0.288296 0.551097

0.253703 0.607156
0.245019 0.605348

0.257316 0.604235
0.268355 0.581923

0.268355 0.581923
0.270638 0.582422

0.255416 0.608258
0.257316 0.604235

0.233248 0.637162
0.234387 0.633529

0.201795 0.706358
0.201382 0.706731

0.212035 0.684743
0.202094 0.705759

0.212687 0.683005
0.212035 0.684743

0.282779 0.569609
0.270638 0.582422

0.282779 0.569609
0.285685 0.564685

0.245019 0.605348
0.234387 0.633529

0.222651 0.658101
0.232166 0.640298

0.221619 0.658914
0.222651 0.658101

0.201382 0.706731
0.191384 0.706516

0.191384 0.706516
0.188023 0.712804

0.620665 0.335200
0.667797 0.341951

0.617321 0.334929
0.620665 0.335200

0.497095 0.342287
0.492963 0.343766

0.524266 0.342466
0.523195 0.341169

0.562408 0.338262
0.565377 0.337868

0.565377 0.337868
0.569211 0.337610

0.523195 0.341169
0.497095 0.342287

0.524266 0.342466
0.529771 0.341382

0.529771 0.341382
0.562408 0.338262

0.344195 0.433587
0.368659 0.403762

0.339191 0.442874
0.344195 0.433587

0.368659 0.403762
0.375982 0.395537

0.400864 0.375952
0.375982 0.395537

0.314938 0.480265
0.334209 0.448426

0.487472 0.344745
0.464563 0.347656

0.459332 0.347273
0.445780 0.345121

0.492963 0.343766
0.487472 0.344745

0.459332 0.347273
0.464563 0.347656

0.569211 0.337610
0.617321 0.334929

0.221582 0.659912
0.212993 0.683075

0.232059 0.641746
0.233383 0.637912

0.183146 0.722939
0.179731 0.726305

0.255357 0.609403
0.253349 0.608110

0.201877 0.707031
0.202488 0.705806

0.309728 0.494489
0.315155 0.480299

0.299727 0.505063
0.309728 0.494489

0.333685 0.449684
0.339183 0.443558

0.285818 0.565858
0.288802 0.550330

0.416335 0.364665
0.445469 0.345555

0.408149 0.371279
0.400207 0.376753

0.408149 0.371279
0.416335 0.364665

0.299727 0.505063
0.288802 0.550330

0.253349 0.608110
0.244998 0.606371

0.257584 0.604685
0.268198 0.583231

0.268198 0.583231
0.270824 0.583806

0.255357 0.609403
0.257584 0.604685

0.233383 0.637912
0.234775 0.633469

0.201877 0.707031
0.201033 0.707794

0.212047 0.685599
0.202488 0.705806

0.212993 0.683075
0.212047 0.685599

0.282497 0.571485
0.270824 0.583806

0.282497 0.571485
0.285818 0.565858

0.244998 0.606371
0.234775 0.633469

0.222910 0.658865
0.232059 0.641746

0.221582 0.659912
0.222910 0.658865

0.201033 0.707794
0.191420 0.707588

0.183322 0.722735
0.183146 0.722939

0.191420 0.707588
0.183322 0.722735

0.680241 0.344124
0.686911 0.345664

0.621108 0.335620
0.679447 0.343976

0.616341 0.335233
0.621108 0.335620

0.679447 0.343976
0.680241 0.344124

0.497412 0.342444
0.492685 0.344135

0.523771 0.342899
0.522508 0.341368

0.561648 0.338619
0.565328 0.338131

0.565328 0.338131
0.570082 0.337811

0.522508 0.341368
0.497412 0.342444

0.523771 0.342899
0.530267 0.341619

0.530267 0.341619
0.561648 0.338619

0.344704 0.433311
0.368227 0.404633

0.339183 0.443558
0.344704 0.433311

0.368227 0.404633
0.376283 0.395585

0.400207 0.376753
0.376283 0.395585

0.315155 0.480299
0.333685 0.449684

0.486404 0.345255
0.464376 0.348054

0.458499 0.347624
0.445469 0.345555

0.492685 0.344135
0.486404 0.345255

0.458499 0.347624
0.464376 0.348054

0.570082 0.337811
0.616341 0.335233

0.221545 0.660909
0.213300 0.683146

0.231952 0.643195
0.233517 0.638662

0.183014 0.723973
0.173976 0.732883

0.255297 0.610547
0.252994 0.609064

0.201959 0.707704
0.202883 0.705853

0.309397 0.495955
0.315373 0.480332

0.299796 0.506107
0.309397 0.495955

0.333162 0.450942
0.339174 0.444242

0.285952 0.567031
0.289308 0.549563

0.417189 0.364334
0.445157 0.345989

0.408236 0.371567
0.399551 0.377555

0.408236 0.371567
0.417189 0.364334

0.299796 0.506107
0.289308 0.549563

0.252994 0.609064
0.244977 0.607395

0.257852 0.605135
0.268042 0.584539

0.268042 0.584539
0.271010 0.585189

0.255297 0.610547
0.257852 0.605135

0.233517 0.638662
0.235163 0.633408

0.201959 0.707704
0.200684 0.708857

0.212059 0.686454
0.202883 0.705853

0.213300 0.683146
0.212059 0.686454

0.282216 0.573361
0.271010 0.585189

0.282216 0.573361
0.285952 0.567031

0.244977 0.607395
0.235163 0.633408

0.223169 0.659629
0.231952 0.643195

0.221545 0.660909
0.223169 0.659629

0.200684 0.708857
0.191455 0.708659

0.170265 0.736325
0.173757 0.733090

0.173976 0.732883
0.173757 0.733090

0.183681 0.723200
0.183014 0.723973

0.191455 0.708659
0.183681 0.723200

0.680359 0.344583
0.703904 0.350018

0.621552 0.336040
0.677557 0.344062

0.615362 0.335538
0.621552 0.336040

0.677557 0.344062
0.680359 0.344583

0.497729 0.342600
0.492406 0.344504

0.523276 0.343331
0.521821 0.341567

0.560888 0.338977
0.565280 0.338395

0.565280 0.338395
0.570952 0.338012

0.521821 0.341567
0.497729 0.342600

0.523276 0.343331
0.530762 0.341857

0.530762 0.341857
0.560888 0.338977

0.345213 0.433034
0.367795 0.405504

0.339174 0.444242
0.345213 0.433034

0.367795 0.405504
0.376583 0.395634

0.399551 0.377555
0.376583 0.395634

0.315373 0.480332
0.333162 0.450942

0.485335 0.345765
0.464188 0.348452

0.457667 0.347975
0.445157 0.345989

0.492406 0.344504
0.485335 0.345765

0.457667 0.347975
0.464188 0.348452

0.570952 0.338012
0.615362 0.335538

0.221508 0.661906
0.213606 0.683217

0.231845 0.644644
0.233651 0.639412

0.182883 0.725008
0.174221 0.733547

0.255238 0.611691
0.252639 0.610018

0.202041 0.708377
0.203277 0.705900

0.309067 0.497422
0.315590 0.480365

0.299866 0.507151
0.309067 0.497422

0.332638 0.452200
0.339166 0.444926

0.286086 0.568204
0.289815 0.548796

0.418043 0.364004
0.444846 0.346422

0.408324 0.371856
0.398894 0.378357

0.408324 0.371856
0.418043 0.364004

0.299866 0.507151
0.289815 0.548796

0.252639 0.610018
0.244956 0.608418

0.258120 0.605585
0.267886 0.585847

0.267886 0.585847
0.271195 0.586572

0.255238 0.611691
0.258120 0.605585

0.233651 0.639412
0.235551 0.633348

0.202041 0.708377
0.200335 0.709920

0.212071 0.687309
0.203277 0.705900

0.213606 0.683217
0.212071 0.687309

0.281935 0.575237
0.271195 0.586572

0.281935 0.575237
0.286086 0.568204

0.244956 0.608418
0.235551 0.633348

0.223428 0.660393
0.231845 0.644644

0.221508 0.661906
0.223428 0.660393

0.200335 0.709920
0.191491 0.709730

0.163021 0.743935
0.161614 0.746289

0.163021 0.743935
0.173449 0.734277

0.174221 0.733547
0.173449 0.734277

0.184040 0.723665
0.182883 0.725008

0.191491 0.709730
0.184040 0.723665

0.680478 0.345042
0.720896 0.354372

0.621995 0.336459
0.675667 0.344148

0.614382 0.335842
0.621995 0.336459

0.675667 0.344148
0.680478 0.345042

0.498045 0.342756
0.492128 0.344874

0.522782 0.343764
0.521134 0.341767

0.560128 0.339335
0.565232 0.338658

0.565232 0.338658
0.571823 0.338214

0.521134 0.341767
0.498045 0.342756

0.522782 0.343764
0.531257 0.342095

0.531257 0.342095
0.560128 0.339335

0.345722 0.432758
0.367363 0.406374

0.339166 0.444926
0.345722 0.432758

0.367363 0.406374
0.376883 0.395682

0.398894 0.378357
0.376883 0.395682

0.315590 0.480365
0.332638 0.452200

0.484266 0.346275
0.464000 0.348850

0.456834 0.348326
0.444846 0.346422

0.492128 0.344874
0.484266 0.346275

0.456834 0.348326
0.464000 0.348850

0.571823 0.338214
0.614382 0.335842

0.221471 0.662903
0.213912 0.683287

0.231738 0.646092
0.233785 0.640161

0.182751 0.726043
0.174466 0.734210

0.255179 0.612835
0.252284 0.610972

0.202123 0.709050
0.203672 0.705947

0.308736 0.498889
0.315808 0.480399

0.299935 0.508194
0.308736 0.498889

0.332114 0.453458
0.339157 0.445610

0.286219 0.569377
0.290321 0.548029

0.418898 0.363673
0.444535 0.346856

0.408411 0.372145
0.398237 0.379158

0.408411 0.372145
0.418898 0.363673

0.299935 0.508194
0.290321 0.548029

0.252284 0.610972
0.244935 0.609442

0.258389 0.606035
0.267730 0.587155

0.267730 0.587155
0.271381 0.587955

0.255179 0.612835
0.258389 0.606035

0.233785 0.640161
0.235939 0.633288

0.202123 0.709050
0.199986 0.710982

0.212083 0.688165
0.203672 0.705947

0.213912 0.683287
0.212083 0.688165

0.281654 0.577113
0.271381 0.587955

0.281654 0.577113
0.286219 0.569377

0.244935 0.609442
0.235939 0.633288

0.223687 0.661157
0.231738 0.646092

0.221471 0.662903
0.223687 0.661157

0.199986 0.710982
0.191527 0.710801

0.163166 0.744702
0.154868 0.758587

0.163166 0.744702
0.173141 0.735464

0.174466 0.734210
0.173141 0.735464

0.184400 0.724130
0.182751 0.726043

0.191527 0.710801
0.184400 0.724130

0.726816 0.356234
0.735041 0.359466

0.725486 0.355863
0.726816 0.356234

0.680597 0.345502
0.725486 0.355863

0.622439 0.336879
0.673777 0.344233

0.613402 0.336147
0.622439 0.336879

0.673777 0.344233
0.680597 0.345502

0.498362 0.342913
0.491850 0.345243

0.522287 0.344196
0.520446 0.341966

0.559368 0.339692
0.565183 0.338921

0.565183 0.338921
0.572694 0.338415

0.520446 0.341966
0.498362 0.342913

0.522287 0.344196
0.531753 0.342332

0.531753 0.342332
0.559368 0.339692

0.346230 0.432482
0.366931 0.407245

0.339157 0.445610
0.346230 0.432482

0.366931 0.407245
0.377183 0.395730

0.398237 0.379158
0.377183 0.395730

0.315808 0.480399
0.332114 0.453458

0.483197 0.346785
0.463812 0.349249

0.456002 0.348676
0.444535 0.346856

0.491850 0.345243
0.483197 0.346785

0.456002 0.348676
0.463812 0.349249

0.572694 0.338415
0.613402 0.336147

0.221434 0.663900
0.214219 0.683358

0.231631 0.647541
0.233920 0.640911

0.182619 0.727078
0.174711 0.734874

0.255119 0.613979
0.251929 0.611926

0.202205 0.709723
0.204066 0.705994

0.308405 0.500356
0.316025 0.480432

0.300005 0.509238
0.308405 0.500356

0.331591 0.454716
0.339149 0.446294

0.286353 0.570549
0.290827 0.547262

0.419752 0.363342
0.444224 0.347290

0.408498 0.372434
0.397580 0.379960

0.408498 0.372434
0.419752 0.363342

0.300005 0.509238
0.290827 0.547262

0.251929 0.611926
0.244915 0.610465

0.258657 0.606485
0.267573 0.588464

0.267573 0.588464
0.271567 0.589338

0.255119 0.613979
0.258657 0.606485

0.233920 0.640911
0.236327 0.633227

0.202205 0.709723
0.199637 0.712045

0.212095 0.689020
0.204066 0.705994

0.214219 0.683358
0.212095 0.689020

0.281372 0.578989
0.271567 0.589338

0.281372 0.578989
0.286353 0.570549

0.244915 0.610465
0.236327 0.633227

0.223945 0.661921
0.231631 0.647541

0.221434 0.663900
0.223945 0.661921

0.199637 0.712045
0.191562 0.711872

0.163311 0.745469
0.154382 0.760410

0.163311 0.745469
0.172833 0.736651

0.153752 0.761365
0.154382 0.760410

0.146573 0.755351
0.153318 0.761137

0.139133 0.751275
0.146573 0.755351

0.153318 0.761137
0.153752 0.761365

0.174711 0.734874
0.172833 0.736651

0.184759 0.724596
0.182619 0.727078

0.191562 0.711872
0.184759 0.724596

0.726923 0.356788
0.747692 0.364948

0.723564 0.355851
0.726923 0.356788

0.680715 0.345961
0.723564 0.355851

0.622882 0.337299
0.671887 0.344319

0.612423 0.336451
0.622882 0.337299

0.671887 0.344319
0.680715 0.345961

0.498679 0.343069
0.491571 0.345612

0.521793 0.344629
0.519759 0.342165

0.558609 0.340050
0.565135 0.339184

0.565135 0.339184
0.573565 0.338616

0.519759 0.342165
0.498679 0.343069

0.521793 0.344629
0.532248 0.342570

0.532248 0.342570
0.558609 0.340050

0.346739 0.432206
0.366499 0.408116

0.339149 0.446294
0.346739 0.432206

0.366499 0.408116
0.377483 0.395779

0.397580 0.379960
0.377483 0.395779

0.316025 0.480432
0.331591 0.454716

0.482128 0.347295
0.463625 0.349647

0.455169 0.349027
0.444224 0.347290

0.491571 0.345612
0.482128 0.347295

0.455169 0.349027
0.463625 0.349647

0.573565 0.338616
0.612423 0.336451

0.221396 0.664898
0.214525 0.683428

0.231523 0.648989
0.234054 0.641661

0.138325 0.752751
0.138972 0.752560

0.182488 0.728112
0.174956 0.735537

0.255060 0.615124
0.251574 0.612880

0.202287 0.710396
0.204461 0.706041

0.308075 0.501822
0.316243 0.480466

0.300074 0.510282
0.308075 0.501822

0.331067 0.455973
0.339140 0.446978

0.286486 0.571722
0.291334 0.546495

0.420606 0.363011
0.443912 0.347723

0.408585 0.372722
0.396924 0.380762

0.408585 0.372722
0.420606 0.363011

0.300074 0.510282
0.291334 0.546495

0.251574 0.612880
0.244894 0.611489

0.258925 0.606936
0.267417 0.589772

0.267417 0.589772
0.271752 0.590721

0.255060 0.615124
0.258925 0.606936

0.234054 0.641661
0.236715 0.633167

0.202287 0.710396
0.199288 0.713108

0.212108 0.689875
0.204461 0.706041

0.214525 0.683428
0.212108 0.689875

0.281091 0.580865
0.271752 0.590721

0.281091 0.580865
0.286486 0.571722

0.244894 0.611489
0.236715 0.633167

0.224204 0.662685
0.231523 0.648989

0.221396 0.664898
0.224204 0.662685

0.199288 0.713108
0.191598 0.712943

0.163457 0.746236
0.154952 0.760465

0.163457 0.746236
0.172525 0.737838

0.153587 0.762537
0.154952 0.760465

0.146222 0.756532
0.152646 0.762043

0.138972 0.752560
0.146222 0.756532

0.152646 0.762043
0.153587 0.762537

0.131541 0.758892
0.138325 0.752751

0.174956 0.735537
0.172525 0.737838

0.185119 0.725061
0.182488 0.728112

0.191598 0.712943
0.185119 0.725061

0.758641 0.369702
0.762206 0.369515

0.727029 0.357342
0.758148 0.369568

0.721642 0.355839
0.727029 0.357342

0.680834 0.346420
0.721642 0.355839

0.623326 0.337719
0.669997 0.344404

0.611443 0.336755
0.623326 0.337719

0.669997 0.344404
0.680834 0.346420

0.498995 0.343225
0.491293 0.345981

0.521298 0.345061
0.519072 0.342365

0.557849 0.340407
0.565087 0.339447

0.565087 0.339447
0.574435 0.338818

0.519072 0.342365
0.498995 0.343225

0.521298 0.345061
0.532743 0.342807

0.758148 0.369568
0.758445 0.369693

0.758445 0.369693
0.758641 0.369702

0.532743 0.342807
0.557849 0.340407

0.347248 0.431929
0.366066 0.408987

0.339140 0.446978
0.347248 0.431929

0.366066 0.408987
0.377784 0.395827

0.396924 0.380762
0.377784 0.395827

0.316243 0.480466
0.331067 0.455973

0.481059 0.347805
0.463437 0.350045

0.454337 0.349378
0.443912 0.347723

0.491293 0.345981
0.481059 0.347805

0.454337 0.349378
0.463437 0.350045

0.574435 0.338818
0.611443 0.336755

0.221359 0.665895
0.214832 0.683499

0.231416 0.650438
0.234188 0.642410

0.137681 0.754325
0.138984 0.753940

0.182356 0.729147
0.175201 0.736201

0.255000 0.616268
0.251219 0.613834

0.202369 0.711070
0.204855 0.706088

0.307744 0.503289
0.316461 0.480499

0.300143 0.511326
0.307744 0.503289

0.330543 0.457231
0.339132 0.447662

0.286620 0.572895
0.291840 0.545728

0.421460 0.362681
0.443601 0.348157

0.408672 0.373011
0.396267 0.381563

0.408672 0.373011
0.421460 0.362681

0.300143 0.511326
0.291840 0.545728

0.251219 0.613834
0.244873 0.612513

0.259194 0.607386
0.267261 0.591080

0.267261 0.591080
0.271938 0.592104

0.255000 0.616268
0.259194 0.607386

0.234188 0.642410
0.237103 0.633107

0.202369 0.711070
0.198939 0.714171

0.212120 0.690730
0.204855 0.706088

0.214832 0.683499
0.212120 0.690730

0.280810 0.582741
0.271938 0.592104

0.280810 0.582741
0.286620 0.572895

0.244873 0.612513
0.237103 0.633107

0.224463 0.663449
0.231416 0.650438

0.221359 0.665895
0.224463 0.663449

0.198939 0.714171
0.191633 0.714014

0.163602 0.747003
0.155523 0.760521

0.163602 0.747003
